Wavelength,DM + window
3.68,0.915673543
3.681,0.915673543
3.682,0.915673543
3.683,0.915673543
3.684,0.915673543
3.685,0.915673543
3.686,0.915673543
3.687,0.915673543
3.688,0.915673543
3.689,0.915673543
3.69,0.915673543
3.691,0.915673543
3.692,0.915673543
3.693,0.915673543
3.694,0.915673543
3.695,0.915673543
3.696,0.915673543
3.697,0.915673543
3.698,0.915673543
3.699,0.915673543
3.7,0.915673543
3.701,0.915673543
3.702,0.915673543
3.703,0.915673543
3.704,0.915673543
3.705,0.915673543
3.706,0.915673543
3.707,0.915673543
3.708,0.915673543
3.709,0.915673543
3.71,0.915673543
3.711,0.915673543
3.712,0.915673543
3.713,0.915673543
3.714,0.915673543
3.715,0.915673543
3.716,0.915673543
3.717,0.915673543
3.718,0.915673543
3.719,0.915673543
3.72,0.915673543
3.721,0.915673543
3.722,0.915673543
3.723,0.915673543
3.724,0.915673543
3.725,0.915673543
3.726,0.915673543
3.727,0.915673543
3.728,0.915673543
3.729,0.915673543
3.73,0.915673543
3.731,0.915673543
3.732,0.915673543
3.733,0.915673543
3.734,0.915673543
3.735,0.915673543
3.736,0.915673543
3.737,0.915673543
3.738,0.915673543
3.739,0.915673543
3.74,0.915673543
3.741,0.915673543
3.742,0.915673543
3.743,0.915673543
3.744,0.915673543
3.745,0.915673543
3.746,0.915673543
3.747,0.915673543
3.748,0.915673543
3.749,0.915673543
3.75,0.915673543
3.751,0.915673543
3.752,0.915673543
3.753,0.915673543
3.754,0.915673543
3.755,0.915673543
3.756,0.915673543
3.757,0.915673543
3.758,0.915673543
3.759,0.915673543
3.76,0.915673543
3.761,0.915673543
3.762,0.915673543
3.763,0.915673543
3.764,0.915673543
3.765,0.915673543
3.766,0.915673543
3.767,0.915673543
3.768,0.915673543
3.769,0.915673543
3.77,0.915673543
3.771,0.915673543
3.772,0.915673543
3.773,0.915673543
3.774,0.915673543
3.775,0.915673543
3.776,0.915673543
3.777,0.915673543
3.778,0.915673543
3.779,0.915673543
3.78,0.915673543
3.781,0.915673543
3.782,0.915673543
3.783,0.915673543
3.784,0.915673543
3.785,0.915673543
3.786,0.915673543
3.787,0.915673543
3.788,0.915673543
3.789,0.915673543
3.79,0.915673543
3.791,0.915673543
3.792,0.915673543
3.793,0.915673543
3.794,0.915673543
3.795,0.915673543
3.796,0.915673543
3.797,0.915673543
3.798,0.915673543
3.799,0.915673543
3.8,0.915673543
3.801,0.915673543
3.802,0.915673543
3.803,0.915673543
3.804,0.915673543
3.805,0.915673543
3.806,0.915673543
3.807,0.915673543
3.808,0.915673543
3.809,0.915673543
3.81,0.915673543
3.811,0.915673543
3.812,0.915673543
3.813,0.915673543
3.814,0.915673543
3.815,0.915673543
3.816,0.915673543
3.817,0.915673543
3.818,0.915673543
3.819,0.915673543
3.82,0.915673543
3.821,0.915673543
3.822,0.915673543
3.823,0.915673543
3.824,0.915673543
3.825,0.915673543
3.826,0.915673543
3.827,0.915673543
3.828,0.915673543
3.829,0.915673543
3.83,0.915673543
3.831,0.915673543
3.832,0.915673543
3.833,0.915673543
3.834,0.915673543
3.835,0.915673543
3.836,0.915673543
3.837,0.915673543
3.838,0.915673543
3.839,0.915673543
3.84,0.915673543
3.841,0.915673543
3.842,0.915673543
3.843,0.915673543
3.844,0.915673543
3.845,0.915673543
3.846,0.915673543
3.847,0.915673543
3.848,0.915673543
3.849,0.915673543
3.85,0.915673543
3.851,0.915673543
3.852,0.915673543
3.853,0.915673543
3.854,0.915673543
3.855,0.915673543
3.856,0.915673543
3.857,0.915673543
3.858,0.915673543
3.859,0.915673543
3.86,0.915673543
3.861,0.915673543
3.862,0.915673543
3.863,0.915673543
3.864,0.915673543
3.865,0.915673543
3.866,0.915673543
3.867,0.915673543
3.868,0.915673543
3.869,0.915673543
3.87,0.915673543
3.871,0.915673543
3.872,0.915673543
3.873,0.915673543
3.874,0.915673543
3.875,0.915673543
3.876,0.915673543
3.877,0.915673543
3.878,0.915673543
3.879,0.915673543
3.88,0.915673543
3.881,0.915673543
3.882,0.915673543
3.883,0.915673543
3.884,0.915673543
3.885,0.915673543
3.886,0.915673543
3.887,0.915673543
3.888,0.915673543
3.889,0.915673543
3.89,0.915673543
3.891,0.915673543
3.892,0.915673543
3.893,0.915673543
3.894,0.915673543
3.895,0.915673543
3.896,0.915673543
3.897,0.915673543
3.898,0.915673543
3.899,0.915673543
3.9,0.915673543
3.901,0.915673543
3.902,0.915673543
3.903,0.915673543
3.904,0.915673543
3.905,0.915673543
3.906,0.915673543
3.907,0.915673543
3.908,0.915673543
3.909,0.915673543
3.91,0.915673543
3.911,0.915673543
3.912,0.915673543
3.913,0.915673543
3.914,0.915673543
3.915,0.915673543
3.916,0.915673543
3.917,0.915673543
3.918,0.915673543
3.919,0.915673543
3.92,0.915673543
3.921,0.915673543
3.922,0.915673543
3.923,0.915673543
3.924,0.915673543
3.925,0.915673543
3.926,0.915673543
3.927,0.915673543
3.928,0.915673543
3.929,0.915673543
3.93,0.915673543
3.931,0.915673543
3.932,0.915673543
3.933,0.915673543
3.934,0.915673543
3.935,0.915673543
3.936,0.915673543
3.937,0.915673543
3.938,0.915673543
3.939,0.915673543
3.94,0.915673543
3.941,0.915673543
3.942,0.915673543
3.943,0.915673543
3.944,0.915673543
3.945,0.915673543
3.946,0.915673543
3.947,0.915673543
3.948,0.915673543
3.949,0.915673543
3.95,0.915673543
3.951,0.915673543
3.952,0.915673543
3.953,0.915673543
3.954,0.915673543
3.955,0.915673543
3.956,0.915673543
3.957,0.915673543
3.958,0.915673543
3.959,0.915673543
3.96,0.915673543
3.961,0.915673543
3.962,0.915673543
3.963,0.915673543
3.964,0.915673543
3.965,0.915673543
3.966,0.915673543
3.967,0.915673543
3.968,0.915673543
3.969,0.915673543
3.97,0.915673543
3.971,0.915673543
3.972,0.915673543
3.973,0.915673543
3.974,0.915673543
3.975,0.915673543
3.976,0.915673543
3.977,0.915673543
3.978,0.915673543
3.979,0.915673543
3.98,0.915673543
3.981,0.915673543
3.982,0.915673543
3.983,0.915673543
3.984,0.915673543
3.985,0.915673543
3.986,0.915673543
3.987,0.915673543
3.988,0.915673543
3.989,0.915673543
3.99,0.915673543
3.991,0.915673543
3.992,0.915673543
3.993,0.915673543
3.994,0.915673543
3.995,0.915673543
3.996,0.915673543
3.997,0.915673543
3.998,0.915673543
3.999,0.915673543
4,0.915673543
4.001,0.915673543
4.002,0.915673543
4.003,0.915673543
4.004,0.915673543
4.005,0.915673543
4.006,0.915673543
4.007,0.915673543
4.008,0.915673543
4.009,0.915673543
4.01,0.915673543
4.011,0.915673543
4.012,0.915673543
4.013,0.915673543
4.014,0.915673543
4.015,0.915673543
4.016,0.915673543
4.017,0.915673543
4.018,0.915673543
4.019,0.915673543
4.02,0.915673543
4.021,0.915673543
4.022,0.915673543
4.023,0.915673543
4.024,0.915673543
4.025,0.915673543
4.026,0.915673543
4.027,0.915673543
4.028,0.915673543
4.029,0.915673543
4.03,0.915673543
4.031,0.915673543
4.032,0.915673543
4.033,0.915673543
4.034,0.915673543
4.035,0.915673543
4.036,0.915673543
4.037,0.915673543
4.038,0.915673543
4.039,0.915673543
4.04,0.915673543
4.041,0.915673543
4.042,0.915673543
4.043,0.915673543
4.044,0.915673543
4.045,0.915673543
4.046,0.915673543
4.047,0.915673543
4.048,0.915673543
4.049,0.915673543
4.05,0.915673543
4.051,0.915673543
4.052,0.915673543
4.053,0.915673543
4.054,0.915673543
4.055,0.915673543
4.056,0.915673543
4.057,0.915673543
4.058,0.915673543
4.059,0.915673543
4.06,0.915673543
4.061,0.915673543
4.062,0.915673543
4.063,0.915673543
4.064,0.915673543
4.065,0.915673543
4.066,0.915673543
4.067,0.915673543
4.068,0.915673543
4.069,0.915673543
4.07,0.915673543
4.071,0.915673543
4.072,0.915673543
4.073,0.915673543
4.074,0.915673543
4.075,0.915673543
4.076,0.915673543
4.077,0.915673543
4.078,0.915673543
4.079,0.915673543
4.08,0.915673543
4.081,0.915673543
4.082,0.915673543
4.083,0.915673543
4.084,0.915673543
4.085,0.915673543
4.086,0.915673543
4.087,0.915673543
4.088,0.915673543
4.089,0.915673543
4.09,0.915673543
4.091,0.915673543
4.092,0.915673543
4.093,0.915673543
4.094,0.915673543
4.095,0.915673543
4.096,0.915673543
4.097,0.915673543
4.098,0.915673543
4.099,0.915673543
4.1,0.915673543
4.101,0.915673543
4.102,0.915673543
4.103,0.915673543
4.104,0.915673543
4.105,0.915673543
4.106,0.915673543
4.107,0.915673543
4.108,0.915673543
4.109,0.915673543
4.11,0.915673543
4.111,0.915673543
4.112,0.915673543
4.113,0.915673543
4.114,0.915673543
4.115,0.915673543
4.116,0.915673543
4.117,0.915673543
4.118,0.915673543
4.119,0.915673543
4.12,0.915673543
4.121,0.915673543
4.122,0.915673543
4.123,0.915673543
4.124,0.915673543
4.125,0.915673543
4.126,0.915673543
4.127,0.915673543
4.128,0.915673543
4.129,0.915673543
4.13,0.915673543
4.131,0.915673543
4.132,0.915673543
4.133,0.915673543
4.134,0.915673543
4.135,0.915673543
4.136,0.915673543
4.137,0.915673543
4.138,0.915673543
4.139,0.915673543
4.14,0.915673543
4.141,0.915673543
4.142,0.915673543
4.143,0.915673543
4.144,0.915673543
4.145,0.915673543
4.146,0.915673543
4.147,0.915673543
4.148,0.915673543
4.149,0.915673543
4.15,0.915673543
4.151,0.915673543
4.152,0.915673543
4.153,0.915673543
4.154,0.915673543
4.155,0.915673543
4.156,0.915673543
4.157,0.915673543
4.158,0.915673543
4.159,0.915673543
4.16,0.915673543
4.161,0.915673543
4.162,0.915673543
4.163,0.915673543
4.164,0.915673543
4.165,0.915673543
4.166,0.915673543
4.167,0.915673543
4.168,0.915673543
4.169,0.915673543
4.17,0.915673543
4.171,0.915673543
4.172,0.915673543
4.173,0.915673543
4.174,0.915673543
4.175,0.915673543
4.176,0.915673543
4.177,0.915673543
4.178,0.915673543
4.179,0.915673543
4.18,0.915673543
4.181,0.915673543
4.182,0.915673543
4.183,0.915673543
4.184,0.915673543
4.185,0.915673543
4.186,0.915673543
4.187,0.915673543
4.188,0.915673543
4.189,0.915673543
4.19,0.915673543
4.191,0.915673543
4.192,0.915673543
4.193,0.915673543
4.194,0.915673543
4.195,0.915673543
4.196,0.915673543
4.197,0.915673543
4.198,0.915673543
4.199,0.915673543
4.2,0.915673543
4.201,0.915673543
4.202,0.915673543
4.203,0.915673543
4.204,0.915673543
4.205,0.915673543
4.206,0.915673543
4.207,0.915673543
4.208,0.915673543
4.209,0.915673543
4.21,0.915673543
4.211,0.915673543
4.212,0.915673543
4.213,0.915673543
4.214,0.915673543
4.215,0.915673543
4.216,0.915673543
4.217,0.915673543
4.218,0.915673543
4.219,0.915673543
4.22,0.915673543
4.221,0.915673543
4.222,0.915673543
4.223,0.915673543
4.224,0.915673543
4.225,0.915673543
4.226,0.915673543
4.227,0.915673543
4.228,0.915673543
4.229,0.915673543
4.23,0.915673543
4.231,0.915673543
4.232,0.915673543
4.233,0.915673543
4.234,0.915673543
4.235,0.915673543
4.236,0.915673543
4.237,0.915673543
4.238,0.915673543
4.239,0.915673543
4.24,0.915673543
4.241,0.915673543
4.242,0.915673543
4.243,0.915673543
4.244,0.915673543
4.245,0.915673543
4.246,0.915673543
4.247,0.915673543
4.248,0.915673543
4.249,0.915673543
4.25,0.915673543
4.251,0.915673543
4.252,0.915673543
4.253,0.915673543
4.254,0.915673543
4.255,0.915673543
4.256,0.915673543
4.257,0.915673543
4.258,0.915673543
4.259,0.915673543
4.26,0.915673543
4.261,0.915673543
4.262,0.915673543
4.263,0.915673543
4.264,0.915673543
4.265,0.915673543
4.266,0.915673543
4.267,0.915673543
4.268,0.915673543
4.269,0.915673543
4.27,0.915673543
4.271,0.915673543
4.272,0.915673543
4.273,0.915673543
4.274,0.915673543
4.275,0.915673543
4.276,0.915673543
4.277,0.915673543
4.278,0.915673543
4.279,0.915673543
4.28,0.915673543
4.281,0.915673543
4.282,0.915673543
4.283,0.915673543
4.284,0.915673543
4.285,0.915673543
4.286,0.915673543
4.287,0.915673543
4.288,0.915673543
4.289,0.915673543
4.29,0.915673543
4.291,0.915673543
4.292,0.915673543
4.293,0.915673543
4.294,0.915673543
4.295,0.915673543
4.296,0.915673543
4.297,0.915673543
4.298,0.915673543
4.299,0.915673543
4.3,0.915673543
4.301,0.915673543
4.302,0.915673543
4.303,0.915673543
4.304,0.915673543
4.305,0.915673543
4.306,0.915673543
4.307,0.915673543
4.308,0.915673543
4.309,0.915673543
4.31,0.915673543
4.311,0.915673543
4.312,0.915673543
4.313,0.915673543
4.314,0.915673543
4.315,0.915673543
4.316,0.915673543
4.317,0.915673543
4.318,0.915673543
4.319,0.915673543
4.32,0.915673543
4.321,0.915673543
4.322,0.915673543
4.323,0.915673543
4.324,0.915673543
4.325,0.915673543
4.326,0.915673543
4.327,0.915673543
4.328,0.915673543
4.329,0.915673543
4.33,0.915673543
4.331,0.915673543
4.332,0.915673543
4.333,0.915673543
4.334,0.915673543
4.335,0.915673543
4.336,0.915673543
4.337,0.915673543
4.338,0.915673543
4.339,0.915673543
4.34,0.915673543
4.341,0.915673543
4.342,0.915673543
4.343,0.915673543
4.344,0.915673543
4.345,0.915673543
4.346,0.915673543
4.347,0.915673543
4.348,0.915673543
4.349,0.915673543
4.35,0.915673543
4.351,0.915673543
4.352,0.915673543
4.353,0.915673543
4.354,0.915673543
4.355,0.915673543
4.356,0.915673543
4.357,0.915673543
4.358,0.915673543
4.359,0.915673543
4.36,0.915673543
4.361,0.915673543
4.362,0.915673543
4.363,0.915673543
4.364,0.915673543
4.365,0.915673543
4.366,0.915673543
4.367,0.915673543
4.368,0.915673543
4.369,0.915673543
4.37,0.915673543
4.371,0.915673543
4.372,0.915673543
4.373,0.915673543
4.374,0.915673543
4.375,0.915673543
4.376,0.915673543
4.377,0.915673543
4.378,0.915673543
4.379,0.915673543
4.38,0.915673543
4.381,0.915673543
4.382,0.915673543
4.383,0.915673543
4.384,0.915673543
4.385,0.915673543
4.386,0.915673543
4.387,0.915673543
4.388,0.915673543
4.389,0.915673543
4.39,0.915673543
4.391,0.915673543
4.392,0.915673543
4.393,0.915673543
4.394,0.915673543
4.395,0.915673543
4.396,0.915673543
4.397,0.915673543
4.398,0.915673543
4.399,0.915673543
4.4,0.915673543
4.401,0.915673543
4.402,0.915673543
4.403,0.915673543
4.404,0.915673543
4.405,0.915673543
4.406,0.915673543
4.407,0.915673543
4.408,0.915673543
4.409,0.915673543
4.41,0.915673543
4.411,0.915673543
4.412,0.915673543
4.413,0.915673543
4.414,0.915673543
4.415,0.915673543
4.416,0.915673543
4.417,0.915673543
4.418,0.915673543
4.419,0.915673543
4.42,0.915673543
4.421,0.915673543
4.422,0.915673543
4.423,0.915673543
4.424,0.915673543
4.425,0.915673543
4.426,0.915673543
4.427,0.915673543
4.428,0.915673543
4.429,0.915673543
4.43,0.915673543
4.431,0.915673543
4.432,0.915673543
4.433,0.915673543
4.434,0.915673543
4.435,0.915673543
4.436,0.915673543
4.437,0.915673543
4.438,0.915673543
4.439,0.915673543
4.44,0.915673543
4.441,0.915673543
4.442,0.915673543
4.443,0.915673543
4.444,0.915673543
4.445,0.915673543
4.446,0.915673543
4.447,0.915673543
4.448,0.915673543
4.449,0.915673543
4.45,0.915673543
4.451,0.915673543
4.452,0.915673543
4.453,0.915673543
4.454,0.915673543
4.455,0.915673543
4.456,0.915673543
4.457,0.915673543
4.458,0.915673543
4.459,0.915673543
4.46,0.915673543
4.461,0.915673543
4.462,0.915673543
4.463,0.915673543
4.464,0.915673543
4.465,0.915673543
4.466,0.915673543
4.467,0.915673543
4.468,0.915673543
4.469,0.915673543
4.47,0.915673543
4.471,0.915673543
4.472,0.915673543
4.473,0.915673543
4.474,0.915673543
4.475,0.915673543
4.476,0.915673543
4.477,0.915673543
4.478,0.915673543
4.479,0.915673543
4.48,0.915673543
4.481,0.915673543
4.482,0.915673543
4.483,0.915673543
4.484,0.915673543
4.485,0.915673543
4.486,0.915673543
4.487,0.915673543
4.488,0.915673543
4.489,0.915673543
4.49,0.915673543
4.491,0.915673543
4.492,0.915673543
4.493,0.915673543
4.494,0.915673543
4.495,0.915673543
4.496,0.915673543
4.497,0.915673543
4.498,0.915673543
4.499,0.915673543
4.5,0.915673543
4.501,0.915673543
4.502,0.915673543
4.503,0.915673543
4.504,0.915673543
4.505,0.915673543
4.506,0.915673543
4.507,0.915673543
4.508,0.915673543
4.509,0.915673543
4.51,0.915673543
4.511,0.915673543
4.512,0.915673543
4.513,0.915673543
4.514,0.915673543
4.515,0.915673543
4.516,0.915673543
4.517,0.915673543
4.518,0.915673543
4.519,0.915673543
4.52,0.915673543
4.521,0.915673543
4.522,0.915673543
4.523,0.915673543
4.524,0.915673543
4.525,0.915673543
4.526,0.915673543
4.527,0.915673543
4.528,0.915673543
4.529,0.915673543
4.53,0.915673543
4.531,0.915673543
4.532,0.915673543
4.533,0.915673543
4.534,0.915673543
4.535,0.915673543
4.536,0.915673543
4.537,0.915673543
4.538,0.915673543
4.539,0.915673543
4.54,0.915673543
4.541,0.915673543
4.542,0.915673543
4.543,0.915673543
4.544,0.915673543
4.545,0.915673543
4.546,0.915673543
4.547,0.915673543
4.548,0.915673543
4.549,0.915673543
4.55,0.915673543
4.551,0.915673543
4.552,0.915673543
4.553,0.915673543
4.554,0.915673543
4.555,0.915673543
4.556,0.915673543
4.557,0.915673543
4.558,0.915673543
4.559,0.915673543
4.56,0.915673543
4.561,0.915673543
4.562,0.915673543
4.563,0.915673543
4.564,0.915673543
4.565,0.915673543
4.566,0.915673543
4.567,0.915673543
4.568,0.915673543
4.569,0.915673543
4.57,0.915673543
4.571,0.915673543
4.572,0.915673543
4.573,0.915673543
4.574,0.915673543
4.575,0.915673543
4.576,0.915673543
4.577,0.915673543
4.578,0.915673543
4.579,0.915673543
4.58,0.915673543
4.581,0.915673543
4.582,0.915673543
4.583,0.915673543
4.584,0.915673543
4.585,0.915673543
4.586,0.915673543
4.587,0.915673543
4.588,0.915673543
4.589,0.915673543
4.59,0.915673543
4.591,0.915673543
4.592,0.915673543
4.593,0.915673543
4.594,0.915673543
4.595,0.915673543
4.596,0.915673543
4.597,0.915673543
4.598,0.915673543
4.599,0.915673543
4.6,0.915673543
4.601,0.915673543
4.602,0.915673543
4.603,0.915673543
4.604,0.915673543
4.605,0.915673543
4.606,0.915673543
4.607,0.915673543
4.608,0.915673543
4.609,0.915673543
4.61,0.915673543
4.611,0.915673543
4.612,0.915673543
4.613,0.915673543
4.614,0.915673543
4.615,0.915673543
4.616,0.915673543
4.617,0.915673543
4.618,0.915673543
4.619,0.915673543
4.62,0.915673543
4.621,0.915673543
4.622,0.915673543
4.623,0.915673543
4.624,0.915673543
4.625,0.915673543
4.626,0.915673543
4.627,0.915673543
4.628,0.915673543
4.629,0.915673543
4.63,0.915673543
4.631,0.915673543
4.632,0.915673543
4.633,0.915673543
4.634,0.915673543
4.635,0.915673543
4.636,0.915673543
4.637,0.915673543
4.638,0.915673543
4.639,0.915673543
4.64,0.915673543
4.641,0.915673543
4.642,0.915673543
4.643,0.915673543
4.644,0.915673543
4.645,0.915673543
4.646,0.915673543
4.647,0.915673543
4.648,0.915673543
4.649,0.915673543
4.65,0.915673543
4.651,0.915673543
4.652,0.915673543
4.653,0.915673543
4.654,0.915673543
4.655,0.915673543
4.656,0.915673543
4.657,0.915673543
4.658,0.915673543
4.659,0.915673543
4.66,0.915673543
4.661,0.915673543
4.662,0.915673543
4.663,0.915673543
4.664,0.915673543
4.665,0.915673543
4.666,0.915673543
4.667,0.915673543
4.668,0.915673543
4.669,0.915673543
4.67,0.915673543
4.671,0.915673543
4.672,0.915673543
4.673,0.915673543
4.674,0.915673543
4.675,0.915673543
4.676,0.915673543
4.677,0.915673543
4.678,0.915673543
4.679,0.915673543
4.68,0.915673543
4.681,0.915673543
4.682,0.915673543
4.683,0.915673543
4.684,0.915673543
4.685,0.915673543
4.686,0.915673543
4.687,0.915673543
4.688,0.915673543
4.689,0.915673543
4.69,0.915673543
4.691,0.915673543
4.692,0.915673543
4.693,0.915673543
4.694,0.915673543
4.695,0.915673543
4.696,0.915673543
4.697,0.915673543
4.698,0.915673543
4.699,0.915673543
4.7,0.915673543
4.701,0.915673543
4.702,0.915673543
4.703,0.915673543
4.704,0.915673543
4.705,0.915673543
4.706,0.915673543
4.707,0.915673543
4.708,0.915673543
4.709,0.915673543
4.71,0.915673543
4.711,0.915673543
4.712,0.915673543
4.713,0.915673543
4.714,0.915673543
4.715,0.915673543
4.716,0.915673543
4.717,0.915673543
4.718,0.915673543
4.719,0.915673543
4.72,0.915673543
4.721,0.915673543
4.722,0.915673543
4.723,0.915673543
4.724,0.915673543
4.725,0.915673543
4.726,0.915673543
4.727,0.915673543
4.728,0.915673543
4.729,0.915673543
4.73,0.915673543
4.731,0.915673543
4.732,0.915673543
4.733,0.915673543
4.734,0.915673543
4.735,0.915673543
4.736,0.915673543
4.737,0.915673543
4.738,0.915673543
4.739,0.915673543
4.74,0.915673543
4.741,0.915673543
4.742,0.915673543
4.743,0.915673543
4.744,0.915673543
4.745,0.915673543
4.746,0.915673543
4.747,0.915673543
4.748,0.915673543
4.749,0.915673543
4.75,0.915673543
4.751,0.915673543
4.752,0.915673543
4.753,0.915673543
4.754,0.915673543
4.755,0.915673543
4.756,0.915673543
4.757,0.915673543
4.758,0.915673543
4.759,0.915673543
4.76,0.915673543
4.761,0.915673543
4.762,0.915673543
4.763,0.915673543
4.764,0.915673543
4.765,0.915673543
4.766,0.915673543
4.767,0.915673543
4.768,0.915673543
4.769,0.915673543
4.77,0.915673543
4.771,0.915673543
4.772,0.915673543
4.773,0.915673543
4.774,0.915673543
4.775,0.915673543
4.776,0.915673543
4.777,0.915673543
4.778,0.915673543
4.779,0.915673543
4.78,0.915673543
4.781,0.915673543
4.782,0.915673543
4.783,0.915673543
4.784,0.915673543
4.785,0.915673543
4.786,0.915673543
4.787,0.915673543
4.788,0.915673543
4.789,0.915673543
4.79,0.915673543
4.791,0.915673543
4.792,0.915673543
4.793,0.915673543
4.794,0.915673543
4.795,0.915673543
4.796,0.915673543
4.797,0.915673543
4.798,0.915673543
4.799,0.915673543
4.8,0.915673543
4.801,0.915673543
4.802,0.915673543
4.803,0.915673543
4.804,0.915673543
4.805,0.915673543
4.806,0.915673543
4.807,0.915673543
4.808,0.915673543
4.809,0.915673543
4.81,0.915673543
4.811,0.915673543
4.812,0.915673543
4.813,0.915673543
4.814,0.915673543
4.815,0.915673543
4.816,0.915673543
4.817,0.915673543
4.818,0.915673543
4.819,0.915673543
4.82,0.915673543
4.821,0.915673543
4.822,0.915673543
4.823,0.915673543
4.824,0.915673543
4.825,0.915673543
4.826,0.915673543
4.827,0.915673543
4.828,0.915673543
4.829,0.915673543
4.83,0.915673543
4.831,0.915673543
4.832,0.915673543
4.833,0.915673543
4.834,0.915673543
4.835,0.915673543
4.836,0.915673543
4.837,0.915673543
4.838,0.915673543
4.839,0.915673543
4.84,0.915673543
4.841,0.915673543
4.842,0.915673543
4.843,0.915673543
4.844,0.915673543
4.845,0.915673543
4.846,0.915673543
4.847,0.915673543
4.848,0.915673543
4.849,0.915673543
4.85,0.915673543
4.851,0.915673543
4.852,0.915673543
4.853,0.915673543
4.854,0.915673543
4.855,0.915673543
4.856,0.915673543
4.857,0.915673543
4.858,0.915673543
4.859,0.915673543
4.86,0.915673543
4.861,0.915673543
4.862,0.915673543
4.863,0.915673543
4.864,0.915673543
4.865,0.915673543
4.866,0.915673543
4.867,0.915673543
4.868,0.915673543
4.869,0.915673543
4.87,0.915673543
4.871,0.915673543
4.872,0.915673543
4.873,0.915673543
4.874,0.915673543
4.875,0.915673543
4.876,0.915673543
4.877,0.915673543
4.878,0.915673543
4.879,0.915673543
4.88,0.915673543
4.881,0.915673543
4.882,0.915673543
4.883,0.915673543
4.884,0.915673543
4.885,0.915673543
4.886,0.915673543
4.887,0.915673543
4.888,0.915673543
4.889,0.915673543
4.89,0.915673543
4.891,0.915673543
4.892,0.915673543
4.893,0.915673543
4.894,0.915673543
4.895,0.915673543
4.896,0.915673543
4.897,0.915673543
4.898,0.915673543
4.899,0.915673543
4.9,0.915673543
4.901,0.915673543
4.902,0.915673543
4.903,0.915673543
4.904,0.915673543
4.905,0.915673543
4.906,0.915673543
4.907,0.915673543
4.908,0.915673543
4.909,0.915673543
4.91,0.915673543
4.911,0.915673543
4.912,0.915673543
4.913,0.915673543
4.914,0.915673543
4.915,0.915673543
4.916,0.915673543
4.917,0.915673543
4.918,0.915673543
4.919,0.915673543
4.92,0.915673543
4.921,0.915673543
4.922,0.915673543
4.923,0.915673543
4.924,0.915673543
4.925,0.915673543
4.926,0.915673543
4.927,0.915673543
4.928,0.915673543
4.929,0.915673543
4.93,0.915673543
4.931,0.915673543
4.932,0.915673543
4.933,0.915673543
4.934,0.915673543
4.935,0.915673543
4.936,0.915673543
4.937,0.915673543
4.938,0.915673543
4.939,0.915673543
4.94,0.915673543
4.941,0.915673543
4.942,0.915673543
4.943,0.915673543
4.944,0.915673543
4.945,0.915673543
4.946,0.915673543
4.947,0.915673543
4.948,0.915673543
4.949,0.915673543
4.95,0.915673543
4.951,0.915673543
4.952,0.915673543
4.953,0.915673543
4.954,0.915673543
4.955,0.915673543
4.956,0.915673543
4.957,0.915673543
4.958,0.915673543
4.959,0.915673543
4.96,0.915673543
4.961,0.915673543
4.962,0.915673543
4.963,0.915673543
4.964,0.915673543
4.965,0.915673543
4.966,0.915673543
4.967,0.915673543
4.968,0.915673543
4.969,0.915673543
4.97,0.915673543
4.971,0.915673543
4.972,0.915673543
4.973,0.915673543
4.974,0.915673543
4.975,0.915673543
4.976,0.915673543
4.977,0.915673543
4.978,0.915673543
4.979,0.915673543
4.98,0.915673543
4.981,0.915673543
4.982,0.915673543
4.983,0.915673543
4.984,0.915673543
4.985,0.915673543
4.986,0.915673543
4.987,0.915673543
4.988,0.915673543
4.989,0.915673543
4.99,0.915673543
4.991,0.915673543
4.992,0.915673543
4.993,0.915673543
4.994,0.915673543
4.995,0.915673543
4.996,0.915673543
4.997,0.915673543
4.998,0.915673543
4.999,0.915673543
5,0.915673543
