wave,throughput
2.2932269741154414,0.0
2.293437714067956,1.0
2.2936485937108286,1.0
2.293859613301321,1.0
2.294070773082213,1.0
2.29428207328187,1.0
2.294493514114307,1.0
2.2947050957792583,1.0
2.294916818462242,1.0
2.2951286823346257,1.0
2.295340687553694,1.0
2.2955528342627156,1.0
2.2957651225910083,1.0
2.295977552654005,1.0
2.2961901245533225,1.0
2.2964028383768254,1.0
2.2966156941986937,1.0
2.2968286920794894,1.0
2.297041832066221,1.0
2.2972551141924136,1.0
2.2974685384781712,1.0
2.2976821049302463,1.0
2.2978958135421035,1.0
2.298109664293989,1.0
2.2983236571529932,1.0
2.298537792073122,1.0
2.2987520689953578,1.0
2.2989664878477307,1.0
2.2991810485453805,1.0
2.2993957509906275,1.0
2.2996105950730352,1.0
2.299825580669479,1.0
2.3000407076442118,1.0
2.300255975848929,1.0
2.300471385122839,1.0
2.300686935292724,1.0
2.300902626173011,1.0
2.3011184575658366,1.0
2.301334429261112,1.0
2.301550541036592,1.0
2.3017667926579395,1.0
2.3019831838787916,1.0
2.302199714440829,1.0
2.302416384073838,1.0
2.302633192495781,1.0
2.302850139412859,1.0
2.303067224519582,1.0
2.3032844474988328,1.0
2.303501808021933,1.0
2.3037193057487126,1.0
2.3039369403275716,1.0
2.304154711395551,1.0
2.304372618578397,1.0
2.3045906614906255,1.0
2.3048088397355944,1.0
2.3050271529055624,1.0
2.305245600581762,1.0
2.305464182334461,1.0
2.3056828977230324,1.0
2.3059017462960187,1.0
2.3061207275911997,1.0
2.306339841135657,1.0
2.3065590864458425,1.0
2.3067784630276438,1.0
2.3069979703764503,1.0
2.3072176079772198,1.0
2.3074373753045454,1.0
2.307657271822722,1.0
2.307877296985811,1.0
2.3080974502377094,1.0
2.308317731012213,1.0
2.3085381387330868,1.0
2.3087586728141267,1.0
2.3089793326592303,1.0
2.30920011766246,1.0
2.309421027208111,1.0
2.309642060670778,1.0
2.3098632174154203,1.0
2.310084496797429,1.0
2.310305898162694,1.0
2.310527420847669,1.0
2.3107490641794386,1.0
2.3109708274757845,1.0
2.3111927100452525,1.0
2.311414711187219,1.0
2.311636830191955,1.0
2.3118590663406966,1.0
2.312081418905708,1.0
2.3123038871503483,1.0
2.31252647032914,1.0
2.312749167687834,1.0
2.3129719784634752,1.0
2.31319490188447,1.0
2.3134179371706525,1.0
2.313641083533351,1.0
2.3138643401754537,1.0
2.3140877062914766,1.0
2.3143111810676276,1.0
2.3145347636818756,1.0
2.314758453304014,1.0
2.31498224909573,1.0
2.3152061502106687,1.0
2.315430155794501,1.0
2.315654264984988,1.0
2.3158784769120513,1.0
2.316102790697834,1.0
2.3163272054567723,1.0
2.316551720295658,1.0
2.316776334313707,1.0
2.3170010466026256,1.0
2.3172258562466763,1.0
2.3174507623227436,1.0
2.3176757639004015,1.0
2.31790086004198,1.0
2.318126049802631,1.0
2.3183513322303937,1.0
2.318576706366263,1.0
2.318802171244255,1.0
2.319027725891473,1.0
2.319253369328173,1.0
2.3194791005678344,1.0
2.31970491861722,1.0
2.319930822476447,1.0
2.3201568111390536,1.0
2.320382883592061,1.0
2.3206090388160443,1.0
2.3208352757851975,1.0
2.321061593467399,1.0
2.3212879908242794,1.0
2.321514466811286,1.0
2.3217410203777518,1.0
2.3219676504669593,1.0
2.322194356016208,1.0
2.3224211359568825,1.0
2.3226479892145147,1.0
2.322874914708855,1.0
2.3231019113539353,1.0
2.3233289780581363,1.0
2.323556113724255,1.0
2.323783317249569,1.0
2.324010587525906,1.0
2.3242379234397066,1.0
2.3244653238720927,1.0
2.3246927876989343,1.0
2.3249203137909147,1.0
2.3251479010135974,1.0
2.3253755482274925,1.0
2.325603254288123,1.0
2.3258310180460913,1.0
2.326058838347146,1.0
2.3262867140322476,1.0
2.3265146439376347,1.0
2.326742626894892,1.0
2.3269706617310133,1.0
2.327198747268473,1.0
2.327426882325288,1.0
2.3276550657150854,1.0
2.3278832962471703,1.0
2.328111572726591,1.0
2.3283398939542046,1.0
2.3285682587267456,1.0
2.3287966658368897,1.0
2.329025114073322,1.0
2.329253602220804,1.0
2.329482129060237,1.0
2.329710693368732,1.0
2.329939293919674,1.0
2.330167929482788,1.0
2.330396598824207,1.0
2.3306253007065383,1.0
2.3308540338889285,1.0
2.331082797127131,1.0
2.331311589173571,1.0
2.3315404087774154,1.0
2.331769254684634,1.0
2.33199812563807,1.0
2.3322270203775055,1.0
2.3324559376397263,1.0
2.33268487615859,1.0
2.3329138346650926,1.0
2.3331428118874324,1.0
2.3333718065510793,1.0
2.3336008173788403,1.0
2.333829843090925,1.0
2.3340588824050124,0.0
2.364572138688812,0.0
2.364788884364803,1.0
2.36500576632492,1.0
2.3652227861216804,1.0
2.3654399452458588,1.0
2.365657245127167,1.0
2.3658746871349385,1.0
2.366092272578809,1.0
2.3663100027094,1.0
2.3665278787190016,1.0
2.3667459017422514,1.0
2.3669640728568218,1.0
2.3671823930840983,1.0
2.367400863389864,1.0
2.36761948468498,1.0
2.3678382578260706,1.0
2.3680571836162025,1.0
2.3682762628055687,1.0
2.3684954960921716,1.0
2.3687148841225025,1.0
2.368934427492227,1.0
2.369154126746866,1.0
2.3693739823824767,1.0
2.369593994846338,1.0
2.369814164537629,1.0
2.3700344918081155,1.0
2.3702549769628285,1.0
2.370475620260748,1.0
2.3706964219154862,1.0
2.370917382095969,1.0
2.3711385009271173,1.0
2.3713597784905316,1.0
2.3715812148251723,1.0
2.3718028099280426,1.0
2.372024563754871,1.0
2.3722464762207935,1.0
2.3724685472010365,1.0
2.372690776531597,1.0
2.3729131640099292,1.0
2.3731357093956205,1.0
2.3733584124110796,1.0
2.373581272742216,1.0
2.373804290039123,1.0
2.3740274639167596,1.0
2.3742507939556328,1.0
2.37447427970248,1.0
2.3746979206709526,1.0
2.3749217163422958,1.0
2.375145666166033,1.0
2.3753697695606464,1.0
2.375594025914262,1.0
2.3758184345853284,1.0
2.3760429949033015,1.0
2.3762677061693265,1.0
2.376492567656919,1.0
2.376717578612649,1.0
2.376942738256822,1.0
2.3771680457841615,1.0
2.3773935003644917,1.0
2.377619101143419,1.0
2.3778448472430163,1.0
2.378070737762502,1.0
2.3782967717789254,1.0
2.378522948347847,1.0
2.378749266504023,1.0
2.378975725262084,1.0
2.379202323617221,1.0
2.3794290605458657,1.0
2.3796559350063737,1.0
2.379882945939706,1.0
2.3801100922701113,1.0
2.3803373729058093,1.0
2.380564786739672,1.0
2.3807923326499076,1.0
2.381020009500739,1.0
2.3812478161430914,1.0
2.3814757514152705,1.0
2.3817038141436457,1.0
2.381932003143335,1.0
2.3821603172188826,1.0
2.3823887551649454,1.0
2.382617315766973,1.0
2.3828459978018923,1.0
2.383074800038786,1.0
2.383303721239578,1.0
2.3835327601597154,1.0
2.383761915548849,1.0
2.3839911861515177,1.0
2.3842205707078303,1.0
2.384450067954146,1.0
2.38467967662376,1.0
2.3849093954475817,1.0
2.385139223154821,1.0
2.3853691584736683,1.0
2.3855992001319772,1.0
2.3858293468579475,1.0
2.3860595973808056,1.0
2.386289950431489,1.0
2.3865204047433286,1.0
2.3867509590527285,1.0
2.386981612099851,1.0
2.3872123626292976,1.0
2.387443209390791,1.0
2.3876741511398594,1.0
2.3879051866385157,1.0
2.388136314655942,1.0
2.388367533969172,1.0
2.388598843363772,1.0
2.3888302416345244,1.0
2.3890617275861086,1.0
2.3892933000337844,1.0
2.389524957804075,1.0
2.3897566997354476,1.0
2.389988524678996,1.0
2.3902204314991247,1.0
2.3904524190742285,1.0
2.3906844862973773,1.0
2.390916632076997,1.0
2.3911488553375504,1.0
2.391381155020224,1.0
2.3916135300836063,1.0
2.3918459795043705,1.0
2.392078502277958,1.0
2.392311097419261,1.0
2.3925437639633036,1.0
2.392776500965924,1.0
2.393009307504459,1.0
2.3932421826784225,1.0
2.393475125610192,1.0
2.393708135445688,1.0
2.3939412113550578,1.0
2.3941743525333554,1.0
2.394407558201228,1.0
2.3946408276055946,1.0
2.39487416002033,1.0
2.395107554746946,1.0
2.3953410111152755,1.0
2.3955745284841536,1.0
2.395808106242099,1.0
2.3960417438079977,1.0
2.3962754406317863,1.0
2.396509196195131,1.0
2.3967430100121128,1.0
2.3969768816299086,1.0
2.3972108106294745,1.0
2.397444796626226,1.0
2.3976788392707227,1.0
2.397912938249349,1.0
2.3981470932849973,1.0
2.3983813041377493,1.0
2.39861557060556,1.0
2.398849892524938,1.0
2.3990842697716293,1.0
2.399318702261299,1.0
2.399553189950213,1.0
2.399787732835922,1.0
2.4000223309579423,1.0
2.400256984398438,1.0
2.400491693282905,1.0
2.4007264577808516,1.0
2.4009612781064806,1.0
2.4011961545193734,1.0
2.4014310873251716,1.0
2.401666076876258,1.0
2.4019011235724395,1.0
2.402136227861632,1.0
2.4023713902405373,1.0
2.4026066112553317,1.0
2.402841891502343,1.0
2.4030772316287368,1.0
2.4033126323331944,1.0
2.4035480943666006,1.0
2.403783618532721,1.0
2.4040192056888876,1.0
2.404254856746679,1.0
2.4044905726726045,1.0
2.404726354488785,1.0
2.4049622032736355,1.0
2.4051981201625487,1.0
2.4054341063485754,1.0
2.405670163083108,1.0
2.4059062916765623,1.0
2.4061424934990607,1.0
2.406378769981113,1.0
2.4066151226143004,0.0
2.4405839259911986,0.0
2.440806907770888,1.0
2.441030096204159,1.0
2.441253489349388,1.0
2.441477085283704,1.0
2.4417008821029866,1.0
2.441924877921858,1.0
2.4421490708736817,1.0
2.4423734591105566,1.0
2.4425980408033134,1.0
2.442822814141509,1.0
2.4430477773334243,1.0
2.4432729286060577,1.0
2.443498266205122,1.0
2.4437237883950402,1.0
2.44394949345894,1.0
2.44417537969865,1.0
2.444401445434696,1.0
2.444627689006296,1.0
2.4448541087713562,1.0
2.4450807031064663,1.0
2.4453074704068953,1.0
2.4455344090865867,1.0
2.4457615175781555,1.0
2.4459887943328824,1.0
2.4462162378207095,1.0
2.4464438465302383,1.0
2.446671618968721,1.0
2.4468995536620612,1.0
2.447127649154805,1.0
2.44735590401014,1.0
2.447584316809889,1.0
2.4478128861545065,1.0
2.4480416106630742,1.0
2.4482704889732965,1.0
2.4484995197414965,1.0
2.448728701642611,1.0
2.448958033370187,1.0
2.449187513636376,1.0
2.4494171411719323,1.0
2.449646914726205,1.0
2.449876833067137,1.0
2.450106894981259,1.0
2.450337099273685,1.0
2.450567444768108,1.0
2.4507979303067966,1.0
2.4510285547505903,1.0
2.451259316978894,1.0
2.4514902158896756,1.0
2.4517212503994594,1.0
2.4519524194433244,1.0
2.452183721974898,1.0
2.452415156966351,1.0
2.4526467234083955,1.0
2.45287842031028,1.0
2.453110246699784,1.0
2.4533422016232134,1.0
2.453574284145398,1.0
2.4538064933496857,1.0
2.4540388283379384,1.0
2.4542712882305286,1.0
2.4545038721663333,1.0
2.4547365793027303,1.0
2.454969408815596,1.0
2.4552023598992974,1.0
2.4554354317666904,1.0
2.4556686236491143,1.0
2.4559019347963877,1.0
2.4561353644768054,1.0
2.456368911977131,1.0
2.456602576602596,1.0
2.456836357676893,1.0
2.4570702545421725,1.0
2.457304266559039,1.0
2.457538393106544,1.0
2.4577726335821866,1.0
2.458006987401903,1.0
2.458241454000068,1.0
2.458476032829486,1.0
2.45871072336139,1.0
2.4589455250854346,1.0
2.459180437509694,1.0
2.4594154601606566,1.0
2.4596505925832197,1.0
2.459885834340687,1.0
2.460121185014763,1.0
2.460356644205549,1.0
2.460592211531538,1.0
2.4608278866296134,1.0
2.4610636691550396,1.0
2.4612995587814623,1.0
2.4615355552009017,1.0
2.461771658123748,1.0
2.4620078672787593,1.0
2.462244182413054,1.0
2.46248060329211,1.0
2.462717129699757,1.0
2.462953761438175,1.0
2.463190498327887,1.0
2.4634273402077578,1.0
2.4636642869349874,1.0
2.4639013383851083,1.0
2.464138494451979,1.0
2.4643757550477816,1.0
2.464613120103017,1.0
2.4648505895664994,1.0
2.465088163405354,1.0
2.465325841605011,1.0
2.4655636241692016,1.0
2.4658015111199543,1.0
2.46603950249759,1.0
2.4662775983607172,1.0
2.466515798786229,1.0
2.4667541038692975,1.0
2.4669925137233695,1.0
2.467231028480164,1.0
2.4674696482896645,1.0
2.467708373320118,1.0
2.467947203758029,1.0
2.468186139808154,1.0
2.4684251816935014,1.0
2.4686643296553217,1.0
2.4689035839531064,1.0
2.469142944864583,1.0
2.469382412685712,1.0
2.469621987730679,1.0
2.469861670331894,1.0
2.4701014608399854,1.0
2.470341359623795,1.0
2.470581367070376,1.0
2.470821483584986,1.0
2.4710617095910843,1.0
2.471302045530327,1.0
2.4715424918625626,1.0
2.471783049065828,1.0
2.4720237176363438,1.0
2.47226449808851,1.0
2.472505390954902,1.0
2.472746396786266,1.0
2.4729875161515147,1.0
2.4732287496377223,1.0
2.473470097850121,1.0
2.473711561412098,1.0
2.4739531409651865,1.0
2.4741948371690676,1.0
2.47443665070156,1.0
2.474678582258621,1.0
2.474920632554337,1.0
2.475162802320924,1.0
2.47540509230872,1.0
2.4756475032861815,1.0
2.4758900360398797,1.0
2.476132691374495,1.0
2.476375470112815,1.0
2.476618373095727,1.0
2.4768614011822154,1.0
2.477104555249358,1.0
2.47734783619232,1.0
2.477591244924351,1.0
2.47783478237678,1.0
2.4780784494990113,1.0
2.47832224725852,1.0
2.478566176640847,1.0
2.4788102386495963,1.0
2.4790544343064296,1.0
2.479298764651061,1.0
2.4795432307412555,1.0
2.4797878336528214,1.0
2.4800325744796075,1.0
2.4802774543334993,1.0
2.480522474344414,1.0
2.480767635660296,1.0
2.4810129394471123,1.0
2.4812583868888494,1.0
2.481503979187507,1.0
2.4817497175630963,1.0
2.4819956032536328,1.0
2.482241637515134,1.0
2.4824878216216146,1.0
2.482734156865081,1.0
2.4829806445555285,1.0
2.4832272860209366,1.0
2.483474082607263,1.0
2.4837210356784425,1.0
2.4839681466163794,0.0
