StarName,RA,Dec,Distance,Flux Ratio,AngSep,ProjAU,Phase,SMA,Ecc,Inc,PlanetMass,PlanetRadius,PlanetLogg,StarSpT,StarMass,StarTeff,StarRad,StarLogg,StarBMag,StarVmag,StarRmag,StarImag,StarJmag,StarHmag,StarKmag
HIP 33322,103.96680450439453,55.63861846923828,26.56,2.538495127674745e-10,16.806730022660204,0.5070042527371085,2.064803601041881,0.45693746578176275,0.10987090757020418,70.21729711779962,3.6627202626624187,1.1991020033863578,3.3972465758512307,K4,0.6148116393490278,4034.024071541386,0.4566748418751321,4.907595533943379,11.58,10.23,0.0,0.0,7.767,7.146,6.970000000000001
HIP 33322,103.96680450439453,55.63861846923828,26.56,6.2929663988301455e-09,9.554970373391587,0.33199080846578344,0.8701393606698455,0.3131822706445806,0.3871931370517071,45.253811808023144,32.00628525956943,1.9256487213492495,3.9272362223661124,K4,0.6148116393490278,4034.024071541386,0.4566748418751321,4.907595533943379,11.58,10.23,0.0,0.0,7.767,7.146,6.970000000000001
HIP 33373,104.11679077148438,40.07538986206055,24.6,1.769677026942961e-10,96.30272286510841,2.3718164973981946,1.6191265253648879,2.797809467297666,0.17179222678567097,92.01461513797712,3.386325221140492,1.4629870608075213,3.1904027770158203,K5V,0.7425112211136508,4471.937939664698,0.5765003276109686,4.787171531707005,10.23,9.11,0.0,0.0,7.026,6.445,6.35
HIP 33428,104.26929473876953,30.757034301757812,18.36,8.974991003083507e-10,71.180159568305,1.4066699138427978,1.949754020626395,1.4658553979505957,0.08611428494944279,127.45064615066687,28.994668580428097,3.6466069912464856,3.3296953104061977,M0,0.6282884876149613,4017.00351077832,0.4101325529667523,5.010378246540742,11.04,9.68,0.0,0.0,7.097,6.437,6.279999999999999
HIP 33428,104.26929473876953,30.757034301757812,18.36,1.1221003762065486e-09,163.2878447640778,3.003190402129681,1.5117961263599833,2.1876168846137567,0.4358992617102879,153.94979057742617,98.32239094314752,4.537249829955431,3.6702221267962503,M0,0.6282884876149613,4017.00351077832,0.4101325529667523,5.010378246540742,11.04,9.68,0.0,0.0,7.097,6.437,6.279999999999999
HIP 33428,104.26929473876953,30.757034301757812,18.36,3.180813034409995e-09,76.15941675886307,3.200126977851829,0.4522020587344382,2.8917738430122752,0.523269862872951,90.3635480078222,19.800227703380052,5.809115334418969,2.7596052685289747,M0,0.6282884876149613,4017.00351077832,0.4101325529667523,5.010378246540742,11.04,9.68,0.0,0.0,7.097,6.437,6.279999999999999
HIP 33428,104.26929473876953,30.757034301757812,18.36,4.061607011884487e-10,72.08301446157766,1.3593143556656035,1.3405558419953678,1.1651483617252871,0.28142252365313297,90.91492274392122,1.8357594902415835,1.4239626816222217,2.947973648568232,M0,0.6282884876149613,4017.00351077832,0.4101325529667523,5.010378246540742,11.04,9.68,0.0,0.0,7.097,6.437,6.279999999999999
HIP 33499 A,104.44792175292969,-44.29109573364258,8.01,1.3441795761838955e-09,20.806046792033367,0.17934807771032452,1.9492568043991592,0.1304656513133694,0.3791955648589967,153.3574976165241,0.9319847417068802,1.0030022252527895,2.9579600910911896,M4+...,0.46668012111450013,3528.4343081054762,0.1353082978633778,5.844438067634611,12.54,10.85,0.0,0.0,6.883,6.365,6.1
HIP 33499 A,104.44792175292969,-44.29109573364258,8.01,2.2970611212799536e-09,206.50214926924008,1.6543699592702101,1.5521450812931807,2.246026353358068,0.30953114882718,67.7219611655578,80.66472239089715,3.8622406692853057,3.7241600601819362,M4+...,0.46668012111450013,3528.4343081054762,0.1353082978633778,5.844438067634611,12.54,10.85,0.0,0.0,6.883,6.365,6.1
HIP 33499 A,104.44792175292969,-44.29109573364258,8.01,1.0924189400461654e-10,245.18640784861768,2.1010302061498667,1.9340309725407014,2.054009203796432,0.06274238098572957,64.03900222685479,3.5863134585163965,1.6604374329413014,3.1053582968421,M4+...,0.46668012111450013,3528.4343081054762,0.1353082978633778,5.844438067634611,12.54,10.85,0.0,0.0,6.883,6.365,6.1
HIP 33537,104.54883575439453,22.475648880004883,24.63,2.344345573608542e-10,77.89031283634729,5.502925173612248,0.3561000027601107,5.8254517687253,0.2212170457573379,70.74720775793718,90.20893020493303,4.762018462219635,3.590822464837088,G5V,1.0808073498699928,5778.423731066208,0.9477670982749585,4.518412660489111,7.57,6.92,0.0,0.0,5.718,5.434,5.3
HIP 33537,104.54883575439453,22.475648880004883,24.63,5.689413783919021e-10,30.967756139313167,1.2924759831111186,0.6312265514883157,1.2900558776654354,0.17481770287979861,71.64469947370354,2.733729844675301,1.1223967417298302,3.3276178814716784,G5V,1.0808073498699928,5778.423731066208,0.9477670982749585,4.518412660489111,7.57,6.92,0.0,0.0,5.718,5.434,5.3
